CAD Event Number,CAD Event Clearance Description,Call Type,Priority,Initial Call Type,Final Call Type,CAD Event Original Time Queued,CAD Event Arrived Time,Dispatch Precinct,Dispatch Sector,Dispatch Beat,Dispatch Longitude,Dispatch Latitude,Dispatch Reporting Area,CAD Event Response Category,Call Sign Dispatch ID,Call Sign Dispatch Time,First CARE Call Sign At Scene Time,First CARE Call Sign Dispatch Time,First Co-Response Call Sign At Scene Time,First Co-Response Call Sign Dispatch Time,First SPD Call Sign at Scene Time,First SPD Call Sign Dispatch Time,Last CARE Call Sign In-Service Time,Last Co-Response Call Sign In-Service Time,Last SPD Call Sign In-Service Time,CARE Call Sign Total Service Time (s),Co-Response Call Sign Total Service Time (s),SPD Call Sign Total Service Time (s),Call Sign Total Service Time (s),First CARE Call Sign Dispatch Delay Time (s),First CARE Call Sign Response Time (s),First Co-Response Call Sign Dispatch Delay Time (s),First Co-Response Call Sign Response Time (s),First SPD Call Sign Dispatch Delay Time (s),First SPD Call Sign Response Time (s),Call Sign Dispatch Delay Time (s),Call Sign Response Time (s),Call Sign at Scene Time,CAD Event First Response Time (s),Call Sign In-Service Time,Call Type Indicator,Dispatch Neighborhood,Call Type Received Classification
2024000298656,ASSISTANCE RENDERED,ONVIEW,9,OFF DUTY EMPLOYMENT,OFF DUTY EMPLOYMENT,10/21/2024 09:13:51 AM,10/21/2024 09:13:51 AM,WEST,MARY,M2,,,,SPD,2024000298656V7297,10/21/2024 09:13:51 AM,,,,,10/21/2024 09:13:51 AM,10/21/2024 09:13:51 AM,,,10/21/2024 02:32:02 PM,,,19091,19091,,,,,0,0,0,0,10/21/2024 09:13:51 AM,0,10/21/2024 02:32:02 PM,ONVIEW,-,OFFICER_GENERATED
2025000019839,ASSISTANCE RENDERED,ONVIEW,9,"ASSIGNED DUTY - STATION DUTY (CLERK,MAIL,ETC)","ASSIGNED DUTY - STATION DUTY (CLERK,MAIL,ETC)",01/22/2025 12:32:32 AM,01/22/2025 12:32:32 AM,NORTH,NORA,N3,,,,SPD,20250000198393L09,01/22/2025 12:32:32 AM,,,,,01/22/2025 12:32:32 AM,01/22/2025 12:32:32 AM,,,01/22/2025 03:55:32 AM,,,12180,12180,,,,,0,0,0,0,01/22/2025 12:32:32 AM,0,01/22/2025 03:55:32 AM,ONVIEW,-,OFFICER_GENERATED
2024000199999,ASSISTANCE RENDERED,ONVIEW,9,OFF DUTY EMPLOYMENT,OFF DUTY EMPLOYMENT,07/19/2024 06:41:49 PM,07/19/2024 06:41:49 PM,WEST,MARY,M2,,,,SPD,2024000199999V8794,07/19/2024 06:41:49 PM,,,,,07/19/2024 06:41:49 PM,07/19/2024 06:41:49 PM,,,07/19/2024 10:29:15 PM,,,13646,13646,,,,,0,0,0,0,07/19/2024 06:41:49 PM,0,07/19/2024 10:29:15 PM,ONVIEW,-,OFFICER_GENERATED
2025000049129,ASSISTANCE RENDERED,"TELEPHONE OTHER, NOT 911",9,PREPLANNED EVENT,TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR),02/22/2025 07:30:47 AM,02/22/2025 07:34:22 AM,WEST,KING,K3,,,,SPD,20250000491292D42,02/22/2025 07:41:31 AM,,,,,02/22/2025 07:34:22 AM,02/22/2025 07:34:22 AM,,,02/22/2025 08:39:20 PM,,,1017610,93234,,,,,215,215,644,644,02/22/2025 07:41:31 AM,215,02/22/2025 08:38:28 PM,DISPATCH,-,COMMUNITY_GENERATED
2024000282905,ASSISTANCE RENDERED,ONVIEW,9,OFF DUTY EMPLOYMENT,OFF DUTY EMPLOYMENT,10/05/2024 09:21:07 AM,10/05/2024 09:21:07 AM,EAST,GEORGE,G3,,,,SPD,2024000282905V7600,10/05/2024 09:21:07 AM,,,,,10/05/2024 09:21:07 AM,10/05/2024 09:21:07 AM,,,10/05/2024 04:03:26 PM,,,24139,24139,,,,,0,0,0,0,10/05/2024 09:21:07 AM,0,10/05/2024 04:03:26 PM,ONVIEW,-,OFFICER_GENERATED
2024000182649,ASSISTANCE RENDERED,"TELEPHONE OTHER, NOT 911",9,PREPLANNED EVENT,"ASSIGNED DUTY - COMMUNITY,SCHOOL,SPECIAL EVENT",07/04/2024 08:34:10 AM,07/04/2024 08:35:01 AM,WEST,DAVID,D3,,,,SPD,20240001826495A,07/04/2024 12:38:47 PM,,,,,07/04/2024 08:35:01 AM,07/04/2024 08:35:01 AM,,,07/05/2024 01:36:01 AM,,,469573,43885,,,,,51,51,14677,14677,07/04/2024 12:38:47 PM,51,07/05/2024 12:50:12 AM,DISPATCH,-,COMMUNITY_GENERATED
2024000149021,ASSISTANCE RENDERED,"TELEPHONE OTHER, NOT 911",9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,HAZARDS - HAZARDS,06/01/2024 10:15:26 PM,06/01/2024 10:25:29 PM,SOUTHWEST,FRANK,F3,,,,SPD,20240001490213F1,06/01/2024 10:15:28 PM,,,,,06/01/2024 10:25:29 PM,06/01/2024 10:15:28 PM,,,06/02/2024 05:02:36 AM,,,27627,11625,,,,,2,603,2,7566,06/02/2024 12:21:32 AM,603,06/02/2024 01:29:13 AM,DISPATCH,-,COMMUNITY_GENERATED
2024000227649,ASSISTANCE RENDERED,ONVIEW,9,OFF DUTY EMPLOYMENT,OFF DUTY EMPLOYMENT,08/14/2024 08:02:48 AM,08/14/2024 08:02:48 AM,EAST,CHARLIE,C3,,,,SPD,2024000227649V9715,08/14/2024 08:02:48 AM,,,,,08/14/2024 08:02:48 AM,08/14/2024 08:02:48 AM,,,08/14/2024 04:38:29 PM,,,30941,30941,,,,,0,0,0,0,08/14/2024 08:02:48 AM,0,08/14/2024 04:38:29 PM,ONVIEW,-,OFFICER_GENERATED
2024000346558,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - HOSPITAL GUARD,ASSIGNED DUTY - HOSPITAL GUARD,12/09/2024 11:59:47 PM,12/09/2024 11:59:47 PM,EAST,GEORGE,G1,,,,SPD,20240003465583U31,12/10/2024 12:15:56 AM,,,,,12/09/2024 11:59:47 PM,12/09/2024 11:59:47 PM,,,12/10/2024 01:50:39 AM,,,11170,4518,,,,,0,0,969,,,0,12/10/2024 01:31:14 AM,ONVIEW,-,OFFICER_GENERATED
2024000285958,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - IN-SERVICE TRAINING,ASSIGNED DUTY - IN-SERVICE TRAINING,10/08/2024 01:43:45 PM,10/08/2024 01:43:45 PM,NORTH,NORA,N3,,,,SPD,20240002859581J07,10/08/2024 01:43:45 PM,,,,,10/08/2024 01:43:45 PM,10/08/2024 01:43:45 PM,,,10/08/2024 02:55:05 PM,,,4266,4266,,,,,0,0,0,0,10/08/2024 01:43:45 PM,0,10/08/2024 02:55:05 PM,ONVIEW,-,OFFICER_GENERATED
2025000005241,TRANSPORT ESCORT,ONVIEW,9,"ASSIGNED DUTY - STATION DUTY (CLERK,MAIL,ETC)","ASSIGNED DUTY - STATION DUTY (CLERK,MAIL,ETC)",01/06/2025 05:53:31 PM,01/06/2025 05:53:31 PM,WEST,KING,K1,,,,SPD,2025000005241DECLK,01/06/2025 05:53:31 PM,,,,,01/06/2025 05:53:31 PM,01/06/2025 05:53:31 PM,,,01/06/2025 06:38:50 PM,,,2719,2719,,,,,0,0,0,0,01/06/2025 05:53:31 PM,0,01/06/2025 06:38:50 PM,ONVIEW,-,OFFICER_GENERATED
2024000140627,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,ASSIGNED DUTY - DETAIL BY SUPERVISOR,05/24/2024 04:16:00 AM,05/24/2024 04:16:00 AM,SOUTHWEST,FRANK,F1,,,,SPD,20240001406271F13,05/24/2024 04:16:00 AM,,,,,05/24/2024 04:16:00 AM,05/24/2024 04:16:00 AM,,,05/24/2024 04:38:52 AM,,,1372,1372,,,,,0,0,0,0,05/24/2024 04:16:00 AM,0,05/24/2024 04:38:52 AM,ONVIEW,-,OFFICER_GENERATED
2024000125162,ASSISTANCE RENDERED,ONVIEW,9,STADIUM EVENT ASSIGNMENT,TRAFFIC - TRAFFIC CONTROL (SPECIAL EVENTS),05/08/2024 04:40:55 PM,05/08/2024 04:40:55 PM,WEST,KING,K2,,,,SPD,2024000125162T2,05/08/2024 04:40:55 PM,,,,,05/08/2024 04:40:55 PM,05/08/2024 04:40:55 PM,,,05/08/2024 10:17:14 PM,,,20179,20179,,,,,0,0,0,0,05/08/2024 04:40:55 PM,0,05/08/2024 10:17:14 PM,ONVIEW,-,OFFICER_GENERATED
2024000150361,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - COURT,ASSIGNED DUTY - COURT,06/03/2024 09:52:04 AM,06/03/2024 09:52:04 AM,SOUTH,SAM,S1,,,,SPD,20240001503611R22,06/03/2024 09:52:04 AM,,,,,06/03/2024 09:52:04 AM,06/03/2024 09:52:04 AM,,,06/03/2024 11:29:26 AM,,,5842,5842,,,,,0,0,0,0,06/03/2024 09:52:04 AM,0,06/03/2024 11:29:26 AM,ONVIEW,-,OFFICER_GENERATED
2024000247638,ASSISTANCE RENDERED,ONVIEW,9,PREPLANNED EVENT,ASSIGNED DUTY - CENTURYLINK STADIUM,09/01/2024 02:20:43 PM,09/01/2024 02:20:43 PM,WEST,KING,K2,,,,SPD,2024000247638260,09/01/2024 02:22:16 PM,,,,,09/01/2024 02:20:43 PM,09/01/2024 02:20:43 PM,,,09/02/2024 12:35:00 AM,,,66139,29282,,,,,0,0,93,95,09/01/2024 02:22:18 PM,0,09/01/2024 10:30:18 PM,ONVIEW,-,OFFICER_GENERATED
2024000282335,ASSISTANCE RENDERED,ONVIEW,9,OFF DUTY EMPLOYMENT,OFF DUTY EMPLOYMENT,10/04/2024 05:35:02 PM,10/04/2024 05:35:02 PM,WEST,KING,K2,,,,SPD,2024000282335V8621,10/04/2024 05:35:02 PM,,,,,10/04/2024 05:35:02 PM,10/04/2024 05:35:02 PM,,,10/05/2024 12:19:29 AM,,,24267,24267,,,,,0,0,0,0,10/04/2024 05:35:02 PM,0,10/05/2024 12:19:29 AM,ONVIEW,-,OFFICER_GENERATED
2024000315176,ASSISTANCE RENDERED,ONVIEW,9,STADIUM EVENT ASSIGNMENT,TRAFFIC - TRAFFIC CONTROL (SPECIAL EVENTS),11/06/2024 03:45:01 PM,11/06/2024 03:45:01 PM,WEST,QUEEN,Q3,,,,SPD,2024000315176261,11/06/2024 03:45:01 PM,,,,,11/06/2024 03:45:01 PM,11/06/2024 03:45:01 PM,,,11/06/2024 11:18:53 PM,,,69344,27090,,,,,0,0,0,0,11/06/2024 03:45:01 PM,0,11/06/2024 11:16:31 PM,ONVIEW,-,OFFICER_GENERATED
2024000324100,ASSISTANCE RENDERED,ONVIEW,9,OFF DUTY EMPLOYMENT,OFF DUTY EMPLOYMENT,11/15/2024 08:33:58 PM,11/15/2024 08:33:58 PM,NORTH,UNION,U3,,,,SPD,2024000324100V5442,11/15/2024 08:33:58 PM,,,,,11/15/2024 08:33:58 PM,11/15/2024 08:33:58 PM,,,11/16/2024 12:42:40 AM,,,14922,14922,,,,,0,0,0,0,11/15/2024 08:33:58 PM,0,11/16/2024 12:42:40 AM,ONVIEW,-,OFFICER_GENERATED
2024000340492,ASSISTANCE RENDERED,ONVIEW,9,"ASSIGNED DUTY - COMMUNITY,SCHOOL,SPECIAL EVENT",ASSIST PUBLIC - NO WELFARE CHK OR DV ORDER SERVICE,12/03/2024 01:57:35 PM,12/03/2024 01:57:35 PM,SOUTH,SAM,S2,,,,SPD,2024000340492CSO44,12/03/2024 01:57:35 PM,,,,,12/03/2024 01:57:35 PM,12/03/2024 01:57:35 PM,,,12/03/2024 02:12:49 PM,,,1828,1828,,,,,0,0,0,0,12/03/2024 01:57:35 PM,0,12/03/2024 02:12:49 PM,ONVIEW,-,OFFICER_GENERATED
2025000001455,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - SEATTLE CENTER EVENT,ASSIST PUBLIC - OTHER (NON-SPECIFIED),01/02/2025 03:14:45 PM,01/02/2025 03:14:45 PM,WEST,QUEEN,Q3,,,,SPD,2025000001455T42,01/02/2025 03:14:45 PM,,,,,01/02/2025 03:14:45 PM,01/02/2025 03:14:45 PM,,,01/02/2025 11:39:49 PM,,,30304,30304,,,,,0,0,0,0,01/02/2025 03:14:45 PM,0,01/02/2025 11:39:49 PM,ONVIEW,-,OFFICER_GENERATED
2024000362558,NO POLICE ACTION POSSIBLE OR NECESSARY,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,ASSIGNED DUTY - DETAIL BY SUPERVISOR,12/27/2024 10:25:05 AM,12/27/2024 10:25:05 AM,SOUTH,SAM,S1,,,,SPD,20240003625581O1,12/27/2024 10:25:05 AM,,,,,12/27/2024 10:25:05 AM,12/27/2024 10:25:05 AM,,,12/27/2024 10:46:33 AM,,,1218,1218,,,,,0,0,0,0,12/27/2024 10:25:05 AM,0,12/27/2024 10:46:33 AM,ONVIEW,-,OFFICER_GENERATED
2024000250755,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,PREMISE CHECKS - CRIME PREVENTION,09/04/2024 12:21:50 PM,09/04/2024 12:21:51 PM,WEST,KING,K3,,,,SPD,20240002507552K3,09/04/2024 12:21:51 PM,,,,,09/04/2024 12:21:51 PM,09/04/2024 12:21:51 PM,,,09/04/2024 01:02:48 PM,,,1272,1272,,,,,1,1,1,1,09/04/2024 12:21:51 PM,1,09/04/2024 01:02:48 PM,ONVIEW,-,OFFICER_GENERATED
2024000158444,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,PREMISE CHECKS - CRIME PREVENTION,06/11/2024 06:55:40 AM,06/11/2024 06:55:40 AM,WEST,KING,K3,,,,SPD,20240001584441K03,06/11/2024 06:55:40 AM,,,,,06/11/2024 06:55:40 AM,06/11/2024 06:55:40 AM,,,06/11/2024 10:35:15 AM,,,13175,13175,,,,,0,0,0,0,06/11/2024 06:55:40 AM,0,06/11/2024 10:35:15 AM,ONVIEW,-,OFFICER_GENERATED
2024000166784,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,ASSIGNED DUTY - DETAIL BY SUPERVISOR,06/19/2024 12:26:58 PM,06/19/2024 12:26:58 PM,NORTH,NORA,N3,,,,SPD,2024000166784DNCLK,06/19/2024 12:26:58 PM,,,,,06/19/2024 12:26:58 PM,06/19/2024 12:26:58 PM,,,06/19/2024 12:35:09 PM,,,491,491,,,,,0,0,0,0,06/19/2024 12:26:58 PM,0,06/19/2024 12:35:09 PM,ONVIEW,-,OFFICER_GENERATED
2024000170171,ASSISTANCE RENDERED,ONVIEW,9,OFF DUTY EMPLOYMENT,OFF DUTY EMPLOYMENT,06/22/2024 03:33:10 PM,06/22/2024 03:33:10 PM,WEST,QUEEN,Q3,,,,SPD,2024000170171V8651,06/22/2024 03:33:10 PM,,,,,06/22/2024 03:33:10 PM,06/22/2024 03:33:10 PM,,,06/22/2024 11:21:04 PM,,,28074,28074,,,,,0,0,0,0,06/22/2024 03:33:10 PM,0,06/22/2024 11:21:04 PM,ONVIEW,-,OFFICER_GENERATED
2024000182038,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,ASSIGNED DUTY - DETAIL BY SUPERVISOR,07/03/2024 05:48:59 PM,07/03/2024 05:48:59 PM,NORTH,NORA,N3,,,,SPD,2024000182038DNCLK,07/03/2024 05:48:59 PM,,,,,07/03/2024 05:48:59 PM,07/03/2024 05:48:59 PM,,,07/03/2024 05:56:28 PM,,,449,449,,,,,0,0,0,0,07/03/2024 05:48:59 PM,0,07/03/2024 05:56:28 PM,ONVIEW,-,OFFICER_GENERATED
2025000095600,ASSISTANCE RENDERED,ONVIEW,9,"ASSIGNED DUTY - COMMUNITY,SCHOOL,SPECIAL EVENT",ASSIST PUBLIC - OTHER (NON-SPECIFIED),04/10/2025 12:21:34 PM,04/10/2025 12:21:34 PM,SOUTH,SAM,S1,,,,SPD,2025000095600CSO13,04/10/2025 12:21:34 PM,,,,,04/10/2025 12:21:34 PM,04/10/2025 12:21:34 PM,,,04/10/2025 01:52:23 PM,,,5449,5449,,,,,0,0,0,0,04/10/2025 12:21:34 PM,0,04/10/2025 01:52:23 PM,ONVIEW,-,OFFICER_GENERATED
2024000231617,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - HOSPITAL GUARD,ROBBERY - ARMED,08/17/2024 08:02:53 PM,08/17/2024 08:02:53 PM,EAST,EDWARD,E3,,,,SPD,20240002316171M11,08/18/2024 09:51:38 AM,,,,,08/17/2024 08:02:53 PM,08/17/2024 08:02:53 PM,,,08/18/2024 02:46:44 PM,,,80617,9002,,,,,0,0,49725,54762,08/18/2024 11:15:35 AM,0,08/18/2024 12:21:40 PM,ONVIEW,-,OFFICER_GENERATED
2025000087089,ASSISTANCE RENDERED,ONVIEW,9,OFF DUTY EMPLOYMENT,OFF DUTY EMPLOYMENT,04/01/2025 09:05:43 PM,04/01/2025 09:05:43 PM,WEST,MARY,M2,,,,SPD,2025000087089V8742,04/01/2025 09:05:43 PM,,,,,04/01/2025 09:05:43 PM,04/01/2025 09:05:43 PM,,,04/01/2025 11:15:09 PM,,,7766,7766,,,,,0,0,0,0,04/01/2025 09:05:43 PM,0,04/01/2025 11:15:09 PM,ONVIEW,-,OFFICER_GENERATED
2024000260099,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - IN-SERVICE TRAINING,ASSIGNED DUTY - IN-SERVICE TRAINING,09/12/2024 11:22:39 PM,09/12/2024 11:22:39 PM,EAST,EDWARD,E2,,,,SPD,20240002600993C01,09/12/2024 11:22:39 PM,,,,,09/12/2024 11:22:39 PM,09/12/2024 11:22:39 PM,,,09/13/2024 02:10:43 AM,,,10084,10084,,,,,0,0,0,0,09/12/2024 11:22:39 PM,0,09/13/2024 02:10:43 AM,ONVIEW,-,OFFICER_GENERATED
2025000012251,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,ASSIGNED DUTY - DETAIL BY SUPERVISOR,01/14/2025 05:45:43 AM,01/14/2025 05:45:43 AM,WEST,DAVID,D2,,,,SPD,2025000012251TRUC5,01/14/2025 05:45:43 AM,,,,,01/14/2025 05:45:43 AM,01/14/2025 05:45:43 AM,,,01/14/2025 02:27:21 PM,,,22286,22286,,,,,0,0,0,0,01/14/2025 05:45:43 AM,0,01/14/2025 02:27:21 PM,ONVIEW,-,OFFICER_GENERATED
2025000016380,ASSISTANCE RENDERED,"TELEPHONE OTHER, NOT 911",9,PREPLANNED EVENT,CROWD MGMNT (STAND BY ONLY),01/18/2025 07:03:32 AM,01/18/2025 07:06:16 AM,EAST,EDWARD,E2,,,,SPD,2025000016380215,01/18/2025 08:39:34 AM,,,,,01/18/2025 07:06:16 AM,01/18/2025 07:06:16 AM,,,01/18/2025 01:14:15 PM,,,198596,16481,,,,,164,164,5762,5762,01/18/2025 08:39:34 AM,164,01/18/2025 01:14:15 PM,DISPATCH,-,COMMUNITY_GENERATED
2025000065100,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,ASSIGNED DUTY - DETAIL BY SUPERVISOR,03/10/2025 06:14:04 PM,03/10/2025 06:14:04 PM,NORTH,NORA,N3,,,,SPD,2025000065100DNCLK,03/10/2025 06:14:04 PM,,,,,03/10/2025 06:14:04 PM,03/10/2025 06:14:04 PM,,,03/10/2025 06:21:55 PM,,,471,471,,,,,0,0,0,0,03/10/2025 06:14:04 PM,0,03/10/2025 06:21:55 PM,ONVIEW,-,OFFICER_GENERATED
2025000071617,ASSISTANCE RENDERED,ONVIEW,9,OUT TO PRECINCT/STATION,OUT TO PRECINCT/STATION,03/17/2025 10:38:14 AM,03/17/2025 10:38:14 AM,NORTH,NORA,N3,,,,SPD,2025000071617DNCLK,03/17/2025 10:38:14 AM,,,,,03/17/2025 10:38:14 AM,03/17/2025 10:38:14 AM,,,03/17/2025 11:41:00 AM,,,3766,3766,,,,,0,0,0,0,03/17/2025 10:38:14 AM,0,03/17/2025 11:41:00 AM,ONVIEW,-,OFFICER_GENERATED
2024000169858,ASSISTANCE RENDERED,ONVIEW,9,PREPLANNED EVENT,"ASSIGNED DUTY - COMMUNITY,SCHOOL,SPECIAL EVENT",06/22/2024 09:19:20 AM,06/22/2024 09:19:20 AM,NORTH,BOY,B2,,,,SPD,20240001698582B72,06/22/2024 09:25:39 AM,,,,,06/22/2024 09:19:20 AM,06/22/2024 09:19:20 AM,,,06/22/2024 08:48:14 PM,,,585418,66468,,,,,0,0,379,379,06/22/2024 09:25:39 AM,0,06/22/2024 06:39:33 PM,ONVIEW,-,OFFICER_GENERATED
2025000086612,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,ASSIGNED DUTY - DETAIL BY SUPERVISOR,04/01/2025 12:28:41 PM,04/01/2025 12:28:41 PM,EAST,EDWARD,E2,,,,SPD,20250000866121C21,04/01/2025 12:38:51 PM,,,,,04/01/2025 12:28:41 PM,04/01/2025 12:28:41 PM,,,04/01/2025 01:36:06 PM,,,23471,6864,,,,,0,0,610,610,04/01/2025 12:38:51 PM,0,04/01/2025 01:36:03 PM,ONVIEW,-,OFFICER_GENERATED
2024000238911,ASSISTANCE RENDERED,ONVIEW,9,"ASSIGNED DUTY - COMMUNITY,SCHOOL,SPECIAL EVENT","ASSIGNED DUTY - COMMUNITY,SCHOOL,SPECIAL EVENT",08/24/2024 10:42:47 AM,08/24/2024 10:42:47 AM,SOUTHWEST,WILLIAM,W1,,,,SPD,2024000238911254,08/24/2024 10:42:47 AM,,,,,08/24/2024 10:42:47 AM,08/24/2024 10:42:47 AM,,,08/24/2024 03:19:40 PM,,,49451,16610,,,,,0,0,0,0,08/24/2024 10:42:47 AM,0,08/24/2024 03:19:37 PM,ONVIEW,-,OFFICER_GENERATED
2024000238950,ASSISTANCE RENDERED,ONVIEW,9,STADIUM EVENT ASSIGNMENT,OFF DUTY EMPLOYMENT,08/24/2024 11:19:44 AM,08/24/2024 11:19:44 AM,WEST,KING,K2,,,,SPD,2024000238950V8832,08/24/2024 11:19:44 AM,,,,,08/24/2024 11:19:44 AM,08/24/2024 11:19:44 AM,,,08/24/2024 11:07:17 PM,,,42453,42453,,,,,0,0,0,0,08/24/2024 11:19:44 AM,0,08/24/2024 11:07:17 PM,ONVIEW,-,OFFICER_GENERATED
2024000260999,ASSISTANCE RENDERED,ONVIEW,9,OFF DUTY EMPLOYMENT,OFF DUTY EMPLOYMENT,09/13/2024 07:00:11 PM,09/13/2024 07:00:11 PM,NORTH,JOHN,J3,,,,SPD,2024000260999V7568,09/13/2024 07:00:11 PM,,,,,09/13/2024 07:00:11 PM,09/13/2024 07:00:11 PM,,,09/13/2024 10:02:06 PM,,,10873,10873,,,,,0,0,0,0,09/13/2024 07:00:11 PM,0,09/13/2024 10:02:06 PM,ONVIEW,-,OFFICER_GENERATED
2024000140936,ASSISTANCE RENDERED,ONVIEW,9,PREPLANNED EVENT,ASSIGNED DUTY - SEATTLE CENTER EVENT,05/24/2024 11:22:03 AM,05/24/2024 11:22:03 AM,WEST,QUEEN,Q3,,,,SPD,2024000140936215,05/24/2024 11:39:22 AM,,,,,05/24/2024 11:22:03 AM,05/24/2024 11:22:03 AM,,,05/24/2024 10:21:44 PM,,,78123,38542,,,,,0,0,1039,1039,05/24/2024 11:39:22 AM,0,05/24/2024 10:21:44 PM,ONVIEW,-,OFFICER_GENERATED
2024000146517,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - REPORTS,ASSIGNED DUTY - REPORTS,05/30/2024 11:16:16 AM,05/30/2024 11:16:16 AM,UNKNOWN,,COMM,,,,SPD,2024000146517TRUC8,05/30/2024 11:16:16 AM,,,,,05/30/2024 11:16:16 AM,05/30/2024 11:16:16 AM,,,05/30/2024 02:15:49 PM,,,10773,10773,,,,,0,0,0,0,05/30/2024 11:16:16 AM,0,05/30/2024 02:15:49 PM,ONVIEW,-,OFFICER_GENERATED
2024000157392,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,ASSIST PUBLIC - OTHER (NON-SPECIFIED),06/10/2024 05:40:21 AM,06/10/2024 05:40:21 AM,WEST,KING,K3,,,,SPD,20240001573921F,06/10/2024 05:40:31 AM,,,,,06/10/2024 05:40:21 AM,06/10/2024 05:40:21 AM,,,06/10/2024 06:38:02 AM,,,6500,3039,,,,,0,0,10,10,06/10/2024 05:40:31 AM,0,06/10/2024 06:31:10 AM,ONVIEW,-,OFFICER_GENERATED
2024000320013,ASSISTANCE RENDERED,ONVIEW,9,STADIUM EVENT ASSIGNMENT,ASSIGNED DUTY - CENTURYLINK STADIUM,11/11/2024 07:36:45 PM,11/11/2024 07:36:45 PM,WEST,QUEEN,Q3,,,,SPD,2024000320013T6,11/11/2024 07:36:45 PM,,,,,11/11/2024 07:36:45 PM,11/11/2024 07:36:45 PM,,,11/12/2024 01:54:00 AM,,,22635,22635,,,,,0,0,0,0,11/11/2024 07:36:45 PM,0,11/12/2024 01:54:00 AM,ONVIEW,-,OFFICER_GENERATED
2024000320026,ASSISTANCE RENDERED,ONVIEW,9,GAS/MAINTENANCE/WASH/GARAGE,GAS/MAINTENANCE/WASH/GARAGE,11/11/2024 08:03:17 PM,11/11/2024 08:03:17 PM,SOUTH,OCEAN,O1,,,,SPD,20240003200263C01,11/11/2024 08:03:17 PM,,,,,11/11/2024 08:03:17 PM,11/11/2024 08:03:17 PM,,,11/11/2024 08:46:32 PM,,,5190,5190,,,,,0,0,0,0,11/11/2024 08:03:17 PM,0,11/11/2024 08:46:32 PM,ONVIEW,-,OFFICER_GENERATED
2024000365718,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,PREMISE CHECKS - CRIME PREVENTION,12/31/2024 01:10:09 AM,12/31/2024 01:10:09 AM,EAST,GEORGE,G3,,,,SPD,20240003657183G3,12/31/2024 01:10:09 AM,,,,,12/31/2024 01:10:09 AM,12/31/2024 01:10:09 AM,,,12/31/2024 01:33:45 AM,,,1416,1416,,,,,0,0,0,0,12/31/2024 01:10:09 AM,0,12/31/2024 01:33:45 AM,ONVIEW,-,OFFICER_GENERATED
2025000090671,ASSISTANCE RENDERED,"TELEPHONE OTHER, NOT 911",9,PREPLANNED EVENT,CROWD MGMNT (STAND BY ONLY),04/05/2025 09:58:34 AM,04/05/2025 10:11:50 AM,WEST,QUEEN,Q3,,,,SPD,20250000906712M21,04/05/2025 11:59:23 AM,,,,,04/05/2025 10:11:50 AM,04/05/2025 10:11:50 AM,,,04/05/2025 04:37:41 PM,,,253639,208,,,,,796,796,7249,,,796,04/05/2025 12:02:51 PM,DISPATCH,-,COMMUNITY_GENERATED
2024000279733,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,ASSIST OTHER AGENCY - CITY AGENCY,10/02/2024 06:11:15 AM,10/02/2024 06:11:15 AM,EAST,GEORGE,G2,,,,SPD,20240002797331Q2,10/02/2024 08:08:22 AM,,,,,10/02/2024 06:11:15 AM,10/02/2024 06:11:15 AM,,,10/02/2024 11:00:30 AM,,,195133,3386,,,,,0,0,7027,7027,10/02/2024 08:08:22 AM,0,10/02/2024 09:04:48 AM,ONVIEW,-,OFFICER_GENERATED
